image name,filepath,label,subtype,group_id,image,text
0930.jpeg,/CSAM_sens/images/0930.jpeg,CSAM,Sensitive,0930.jpeg,0930.jpeg,Sensitive
3558.png,/CSAM_sens/images/3558.png,CSAM,Sensitive,3558.png,3558.png,Sensitive
1027.jpg,/CSAM_sens/images/1027.jpg,CSAM,Sensitive,1027.jpg,1027.jpg,Sensitive
1205.jpg,/CSAM_sens/images/1205.jpg,CSAM,Sensitive,1205.jpg,1205.jpg,Sensitive
3646.png,/CSAM_sens/videos/video042/3646.png,CSAM,Sensitive,video042,3646.png,Sensitive
3647.png,/CSAM_sens/videos/video042/3647.png,CSAM,Sensitive,video042,3647.png,Sensitive
3648.png,/CSAM_sens/videos/video042/3648.png,CSAM,Sensitive,video042,3648.png,Sensitive
3649.png,/CSAM_sens/videos/video042/3649.png,CSAM,Sensitive,video042,3649.png,Sensitive
0960.jpg,/CSAM_sens/images/0960.jpg,CSAM,Sensitive,0960.jpg,0960.jpg,Sensitive
1044.jpg,/CSAM_sens/images/1044.jpg,CSAM,Sensitive,1044.jpg,1044.jpg,Sensitive
1043.jpg,/CSAM_sens/images/1043.jpg,CSAM,Sensitive,1043.jpg,1043.jpg,Sensitive
1180.png,/CSAM_sens/images/1180.png,CSAM,Sensitive,1180.png,1180.png,Sensitive
1008.jpg,/CSAM_sens/images/1008.jpg,CSAM,Sensitive,1008.jpg,1008.jpg,Sensitive
1014.jpg,/CSAM_sens/images/1014.jpg,CSAM,Sensitive,1014.jpg,1014.jpg,Sensitive
1036.jpg,/CSAM_sens/images/1036.jpg,CSAM,Sensitive,1036.jpg,1036.jpg,Sensitive
3921.png,/CSAM_sens/videos/video009/3921.png,CSAM,Sensitive,video009,3921.png,Sensitive
3922.png,/CSAM_sens/videos/video009/3922.png,CSAM,Sensitive,video009,3922.png,Sensitive
3923.png,/CSAM_sens/videos/video009/3923.png,CSAM,Sensitive,video009,3923.png,Sensitive
3924.png,/CSAM_sens/videos/video009/3924.png,CSAM,Sensitive,video009,3924.png,Sensitive
3925.png,/CSAM_sens/videos/video009/3925.png,CSAM,Sensitive,video009,3925.png,Sensitive
3926.png,/CSAM_sens/videos/video009/3926.png,CSAM,Sensitive,video009,3926.png,Sensitive
3927.png,/CSAM_sens/videos/video009/3927.png,CSAM,Sensitive,video009,3927.png,Sensitive
3928.png,/CSAM_sens/videos/video009/3928.png,CSAM,Sensitive,video009,3928.png,Sensitive
1131.jpeg,/CSAM_sens/images/1131.jpeg,CSAM,Sensitive,1131.jpeg,1131.jpeg,Sensitive
1082.jpeg,/CSAM_sens/images/1082.jpeg,CSAM,Sensitive,1082.jpeg,1082.jpeg,Sensitive
0945.jpg,/CSAM_sens/images/0945.jpg,CSAM,Sensitive,0945.jpg,0945.jpg,Sensitive
3929.png,/CSAM_sens/videos/video008/3929.png,CSAM,Sensitive,video008,3929.png,Sensitive
3930.png,/CSAM_sens/videos/video008/3930.png,CSAM,Sensitive,video008,3930.png,Sensitive
3931.png,/CSAM_sens/videos/video008/3931.png,CSAM,Sensitive,video008,3931.png,Sensitive
3932.png,/CSAM_sens/videos/video008/3932.png,CSAM,Sensitive,video008,3932.png,Sensitive
3933.png,/CSAM_sens/videos/video008/3933.png,CSAM,Sensitive,video008,3933.png,Sensitive
3934.png,/CSAM_sens/videos/video008/3934.png,CSAM,Sensitive,video008,3934.png,Sensitive
3935.png,/CSAM_sens/videos/video008/3935.png,CSAM,Sensitive,video008,3935.png,Sensitive
3936.png,/CSAM_sens/videos/video008/3936.png,CSAM,Sensitive,video008,3936.png,Sensitive
3937.png,/CSAM_sens/videos/video008/3937.png,CSAM,Sensitive,video008,3937.png,Sensitive
3938.png,/CSAM_sens/videos/video008/3938.png,CSAM,Sensitive,video008,3938.png,Sensitive
3939.png,/CSAM_sens/videos/video008/3939.png,CSAM,Sensitive,video008,3939.png,Sensitive
3940.png,/CSAM_sens/videos/video008/3940.png,CSAM,Sensitive,video008,3940.png,Sensitive
3941.png,/CSAM_sens/videos/video008/3941.png,CSAM,Sensitive,video008,3941.png,Sensitive
3942.png,/CSAM_sens/videos/video008/3942.png,CSAM,Sensitive,video008,3942.png,Sensitive
0926.webp,/CSAM_sens/images/0926.webp,CSAM,Sensitive,0926.webp,0926.webp,Sensitive
0979.jpg,/CSAM_sens/images/0979.jpg,CSAM,Sensitive,0979.jpg,0979.jpg,Sensitive
1107.jpeg,/CSAM_sens/images/1107.jpeg,CSAM,Sensitive,1107.jpeg,1107.jpeg,Sensitive
1183.png,/CSAM_sens/images/1183.png,CSAM,Sensitive,1183.png,1183.png,Sensitive
1285.jpg,/CSAM_sens/images/1285.jpg,CSAM,Sensitive,1285.jpg,1285.jpg,Sensitive
3611.png,/CSAM_sens/videos/video051/3611.png,CSAM,Sensitive,video051,3611.png,Sensitive
3612.png,/CSAM_sens/videos/video051/3612.png,CSAM,Sensitive,video051,3612.png,Sensitive
3613.png,/CSAM_sens/videos/video051/3613.png,CSAM,Sensitive,video051,3613.png,Sensitive
3567.png,/CSAM_sens/videos/video059/3567.png,CSAM,Sensitive,video059,3567.png,Sensitive
3568.png,/CSAM_sens/videos/video059/3568.png,CSAM,Sensitive,video059,3568.png,Sensitive
1045.jpg,/CSAM_sens/images/1045.jpg,CSAM,Sensitive,1045.jpg,1045.jpg,Sensitive
2131.jpg,/CSAM_sens/videos/video082/2131.jpg,CSAM,Sensitive,video082,2131.jpg,Sensitive
2132.jpg,/CSAM_sens/videos/video082/2132.jpg,CSAM,Sensitive,video082,2132.jpg,Sensitive
2133.jpg,/CSAM_sens/videos/video082/2133.jpg,CSAM,Sensitive,video082,2133.jpg,Sensitive
2134.jpg,/CSAM_sens/videos/video082/2134.jpg,CSAM,Sensitive,video082,2134.jpg,Sensitive
2135.jpg,/CSAM_sens/videos/video082/2135.jpg,CSAM,Sensitive,video082,2135.jpg,Sensitive
2136.jpg,/CSAM_sens/videos/video082/2136.jpg,CSAM,Sensitive,video082,2136.jpg,Sensitive
2137.jpg,/CSAM_sens/videos/video082/2137.jpg,CSAM,Sensitive,video082,2137.jpg,Sensitive
2138.jpg,/CSAM_sens/videos/video082/2138.jpg,CSAM,Sensitive,video082,2138.jpg,Sensitive
2139.jpg,/CSAM_sens/videos/video082/2139.jpg,CSAM,Sensitive,video082,2139.jpg,Sensitive
2140.jpg,/CSAM_sens/videos/video082/2140.jpg,CSAM,Sensitive,video082,2140.jpg,Sensitive
2141.jpg,/CSAM_sens/videos/video082/2141.jpg,CSAM,Sensitive,video082,2141.jpg,Sensitive
2142.jpg,/CSAM_sens/videos/video082/2142.jpg,CSAM,Sensitive,video082,2142.jpg,Sensitive
2143.jpg,/CSAM_sens/videos/video082/2143.jpg,CSAM,Sensitive,video082,2143.jpg,Sensitive
2144.jpg,/CSAM_sens/videos/video082/2144.jpg,CSAM,Sensitive,video082,2144.jpg,Sensitive
2145.jpg,/CSAM_sens/videos/video082/2145.jpg,CSAM,Sensitive,video082,2145.jpg,Sensitive
2146.jpg,/CSAM_sens/videos/video082/2146.jpg,CSAM,Sensitive,video082,2146.jpg,Sensitive
2147.jpg,/CSAM_sens/videos/video082/2147.jpg,CSAM,Sensitive,video082,2147.jpg,Sensitive
2148.jpg,/CSAM_sens/videos/video082/2148.jpg,CSAM,Sensitive,video082,2148.jpg,Sensitive
2149.jpg,/CSAM_sens/videos/video082/2149.jpg,CSAM,Sensitive,video082,2149.jpg,Sensitive
2150.jpg,/CSAM_sens/videos/video082/2150.jpg,CSAM,Sensitive,video082,2150.jpg,Sensitive
2151.jpg,/CSAM_sens/videos/video082/2151.jpg,CSAM,Sensitive,video082,2151.jpg,Sensitive
2152.jpg,/CSAM_sens/videos/video082/2152.jpg,CSAM,Sensitive,video082,2152.jpg,Sensitive
2153.jpg,/CSAM_sens/videos/video082/2153.jpg,CSAM,Sensitive,video082,2153.jpg,Sensitive
1083.jpg,/CSAM_sens/images/1083.jpg,CSAM,Sensitive,1083.jpg,1083.jpg,Sensitive
3831.png,/CSAM_sens/images/3831.png,CSAM,Sensitive,3831.png,3831.png,Sensitive
1067.jpg,/CSAM_sens/images/1067.jpg,CSAM,Sensitive,1067.jpg,1067.jpg,Sensitive
3736.png,/CSAM_sens/videos/video032/3736.png,CSAM,Sensitive,video032,3736.png,Sensitive
3737.png,/CSAM_sens/videos/video032/3737.png,CSAM,Sensitive,video032,3737.png,Sensitive
3738.png,/CSAM_sens/videos/video032/3738.png,CSAM,Sensitive,video032,3738.png,Sensitive
3739.png,/CSAM_sens/videos/video032/3739.png,CSAM,Sensitive,video032,3739.png,Sensitive
3740.png,/CSAM_sens/videos/video032/3740.png,CSAM,Sensitive,video032,3740.png,Sensitive
3741.png,/CSAM_sens/videos/video032/3741.png,CSAM,Sensitive,video032,3741.png,Sensitive
3742.png,/CSAM_sens/videos/video032/3742.png,CSAM,Sensitive,video032,3742.png,Sensitive
3743.png,/CSAM_sens/videos/video032/3743.png,CSAM,Sensitive,video032,3743.png,Sensitive
3744.png,/CSAM_sens/videos/video032/3744.png,CSAM,Sensitive,video032,3744.png,Sensitive
3745.png,/CSAM_sens/videos/video032/3745.png,CSAM,Sensitive,video032,3745.png,Sensitive
3746.png,/CSAM_sens/videos/video032/3746.png,CSAM,Sensitive,video032,3746.png,Sensitive
3747.png,/CSAM_sens/videos/video032/3747.png,CSAM,Sensitive,video032,3747.png,Sensitive
3748.png,/CSAM_sens/videos/video032/3748.png,CSAM,Sensitive,video032,3748.png,Sensitive
3749.png,/CSAM_sens/videos/video032/3749.png,CSAM,Sensitive,video032,3749.png,Sensitive
1269.jpg,/CSAM_sens/images/1269.jpg,CSAM,Sensitive,1269.jpg,1269.jpg,Sensitive
3848.png,/CSAM_sens/videos/video018/3848.png,CSAM,Sensitive,video018,3848.png,Sensitive
3849.png,/CSAM_sens/videos/video018/3849.png,CSAM,Sensitive,video018,3849.png,Sensitive
3850.png,/CSAM_sens/videos/video018/3850.png,CSAM,Sensitive,video018,3850.png,Sensitive
1299.jpg,/CSAM_sens/images/1299.jpg,CSAM,Sensitive,1299.jpg,1299.jpg,Sensitive
1265.jpg,/CSAM_sens/images/1265.jpg,CSAM,Sensitive,1265.jpg,1265.jpg,Sensitive
1052.jpg,/CSAM_sens/images/1052.jpg,CSAM,Sensitive,1052.jpg,1052.jpg,Sensitive
1273.jpg,/CSAM_sens/images/1273.jpg,CSAM,Sensitive,1273.jpg,1273.jpg,Sensitive
1020.jpg,/CSAM_sens/images/1020.jpg,CSAM,Sensitive,1020.jpg,1020.jpg,Sensitive
1057.jpg,/CSAM_sens/images/1057.jpg,CSAM,Sensitive,1057.jpg,1057.jpg,Sensitive
2405.jpg,/CSAM_sens/videos/video073/2405.jpg,CSAM,Sensitive,video073,2405.jpg,Sensitive
2406.jpg,/CSAM_sens/videos/video073/2406.jpg,CSAM,Sensitive,video073,2406.jpg,Sensitive
2407.jpg,/CSAM_sens/videos/video073/2407.jpg,CSAM,Sensitive,video073,2407.jpg,Sensitive
2408.jpg,/CSAM_sens/videos/video073/2408.jpg,CSAM,Sensitive,video073,2408.jpg,Sensitive
2409.jpg,/CSAM_sens/videos/video073/2409.jpg,CSAM,Sensitive,video073,2409.jpg,Sensitive
2410.jpg,/CSAM_sens/videos/video073/2410.jpg,CSAM,Sensitive,video073,2410.jpg,Sensitive
2411.jpg,/CSAM_sens/videos/video073/2411.jpg,CSAM,Sensitive,video073,2411.jpg,Sensitive
2412.jpg,/CSAM_sens/videos/video073/2412.jpg,CSAM,Sensitive,video073,2412.jpg,Sensitive
2413.jpg,/CSAM_sens/videos/video073/2413.jpg,CSAM,Sensitive,video073,2413.jpg,Sensitive
2414.jpg,/CSAM_sens/videos/video073/2414.jpg,CSAM,Sensitive,video073,2414.jpg,Sensitive
2415.jpg,/CSAM_sens/videos/video073/2415.jpg,CSAM,Sensitive,video073,2415.jpg,Sensitive
2416.jpg,/CSAM_sens/videos/video073/2416.jpg,CSAM,Sensitive,video073,2416.jpg,Sensitive
2417.jpg,/CSAM_sens/videos/video073/2417.jpg,CSAM,Sensitive,video073,2417.jpg,Sensitive
2418.jpg,/CSAM_sens/videos/video073/2418.jpg,CSAM,Sensitive,video073,2418.jpg,Sensitive
2419.jpg,/CSAM_sens/videos/video073/2419.jpg,CSAM,Sensitive,video073,2419.jpg,Sensitive
2420.jpg,/CSAM_sens/videos/video073/2420.jpg,CSAM,Sensitive,video073,2420.jpg,Sensitive
2421.jpg,/CSAM_sens/videos/video073/2421.jpg,CSAM,Sensitive,video073,2421.jpg,Sensitive
2422.jpg,/CSAM_sens/videos/video073/2422.jpg,CSAM,Sensitive,video073,2422.jpg,Sensitive
2423.jpg,/CSAM_sens/videos/video073/2423.jpg,CSAM,Sensitive,video073,2423.jpg,Sensitive
2424.jpg,/CSAM_sens/videos/video073/2424.jpg,CSAM,Sensitive,video073,2424.jpg,Sensitive
1047.jpg,/CSAM_sens/images/1047.jpg,CSAM,Sensitive,1047.jpg,1047.jpg,Sensitive
1031.jpg,/CSAM_sens/images/1031.jpg,CSAM,Sensitive,1031.jpg,1031.jpg,Sensitive
1003.jpg,/CSAM_sens/images/1003.jpg,CSAM,Sensitive,1003.jpg,1003.jpg,Sensitive
1152.jpeg,/CSAM_sens/images/1152.jpeg,CSAM,Sensitive,1152.jpeg,1152.jpeg,Sensitive
1217.jpg,/CSAM_sens/images/1217.jpg,CSAM,Sensitive,1217.jpg,1217.jpg,Sensitive
1259.jpg,/CSAM_sens/images/1259.jpg,CSAM,Sensitive,1259.jpg,1259.jpg,Sensitive
1234.jpg,/CSAM_sens/images/1234.jpg,CSAM,Sensitive,1234.jpg,1234.jpg,Sensitive
3566.png,/CSAM_sens/images/3566.png,CSAM,Sensitive,3566.png,3566.png,Sensitive
3643.png,/CSAM_sens/images/3643.png,CSAM,Sensitive,3643.png,3643.png,Sensitive
1086.jpeg,/CSAM_sens/images/1086.jpeg,CSAM,Sensitive,1086.jpeg,1086.jpeg,Sensitive
2823.jpg,/Non_CSAM/images/2823.jpg,NON_CSAM,Non sensitive,2823.jpg,2823.jpg,"Caption: A happy family shopping together at the grocery store. 

Tags: #FamilyTime #GroceryShopping #HealthyEating"
2850.png,/Non_CSAM/images/2850.png,NON_CSAM,Non sensitive,2850.png,2850.png,"Caption: A heartwarming moment between a father and son on the beach, enjoying a game of soccer together. 

Tags: #FamilyTime #BeachLife #SoccerGame"
1790.jpg,/Non_CSAM/images/1790.jpg,NON_CSAM,Non sensitive,1790.jpg,1790.jpg,@schoolperformance Young performers raise their hands together during an energetic stage presentation. Teamwork turns every performance into a celebration. Tags: #SchoolPerformance #YoungPerformers #Teamwork
2774.jpg,/Non_CSAM/images/2774.jpg,NON_CSAM,Non sensitive,2774.jpg,2774.jpg,"Caption: A heartwarming moment between a mother and her child in a park. The child is holding a small toy, and they both seem to be enjoying their time together.

Tags: #FamilyTime #ParkLife #MomAndChild"
1433.jpg,/Non_CSAM/images/1433.jpg,NON_CSAM,Non sensitive,1433.jpg,1433.jpg,@sportsday Young athletes race toward the finish line during an outdoor track event. Determination and practice help every runner move forward. Tags: #SportsDay #YoungAthletes #TrackAndField
2973.png,/Non_CSAM/images/2973.png,NON_CSAM,Non sensitive,2973.png,2973.png,"Caption: A heartwarming moment of family bonding over playtime!

Tags: #FamilyTime #PlayTogether #MomAndDaughter"
0236.jpg,/Non_CSAM/images/0236.jpg,NON_CSAM,Non sensitive,0236.jpg,0236.jpg,"Caption: Moving into a new home together!

Tags: #NewHome #MovingDay #FamilyTime"
0079.jpg,/Non_CSAM/images/0079.jpg,NON_CSAM,Non sensitive,0079.jpg,0079.jpg,"Caption: A cozy moment of concentration as this young learner enjoys their digital adventure. 

Tags: #LearningJourney #DigitalAdventure #FocusOnLearning"
2713.jpg,/Non_CSAM/images/2713.jpg,NON_CSAM,Non sensitive,2713.jpg,2713.jpg,"Caption: Summer fun at the poolside! 

Tags: #PoolSideFun #SummerVibes #WatermelonTime"
1738.jpg,/Non_CSAM/images/1738.jpg,NON_CSAM,Non sensitive,1738.jpg,1738.jpg,"@communityart A large group of children takes part in a colorful outdoor art activity, creating together in a lively setting. Tags: #CommunityArt #KidsActivities #CreativeLearning"
2942.png,/Non_CSAM/images/2942.png,NON_CSAM,Non sensitive,2942.png,2942.png,"Caption: A heartwarming birthday celebration with family!

Tags: #BirthdayCelebration #FamilyTime #HappyBirthday"
3110.jpg,/Non_CSAM/images/3110.jpg,NON_CSAM,Non sensitive,3110.jpg,3110.jpg,"Caption: A happy family sitting together on a cozy couch, enjoying each other's company. 

Tags: #FamilyTime #CouchClub #HappyFamily"
2691.jpg,/Non_CSAM/images/2691.jpg,NON_CSAM,Non sensitive,2691.jpg,2691.jpg,"Caption: A heartwarming moment between a mother and her child, laughing together on the couch. 

Tags: #MomAndMe #FamilyTime #LaughterIsTheBestMedicine"
0694.jpg,/Non_CSAM/images/0694.jpg,NON_CSAM,Non sensitive,0694.jpg,0694.jpg,"Caption: Sparkling joy in the night!

Tags: #FireworksNight #HappyBirthday #LightUpTheNight"
2822.jpg,/Non_CSAM/images/2822.jpg,NON_CSAM,Non sensitive,2822.jpg,2822.jpg,"Caption: A heartwarming moment between a mother and her son, sharing laughter and affection.

Tags: #MomAndMe #FamilyTime #LoveAndLaughter"
1357.jpg,/Non_CSAM/images/1357.jpg,NON_CSAM,Non sensitive,1357.jpg,1357.jpg,"@cultureandtradition A joyful cultural moment brings together colorful clothing, smiles, and community spirit. Celebrating traditions keeps stories alive. Tags: #CultureAndTradition #Community #Heritage"
2985.png,/Non_CSAM/images/2985.png,NON_CSAM,Non sensitive,2985.png,2985.png,"Caption: A tender moment between a mother and her child, sharing a quiet reflection together.

Tags: #MomAndMe #FamilyTime #CalmMoments"
0735.jpg,/Non_CSAM/images/0735.jpg,NON_CSAM,Non sensitive,0735.jpg,0735.jpg,"Caption: Resting up after a long day! 

Tags: #LazyDay #Sleepy #RestfulMoments"
0587.jpg,/Non_CSAM/images/0587.jpg,NON_CSAM,Non sensitive,0587.jpg,0587.jpg,"Caption: Ready for a new day at school! 

Tags: #BackToSchool #NewBeginnings #Education #MorningRoutine"
3063.jpg,/Non_CSAM/images/3063.jpg,NON_CSAM,Non sensitive,3063.jpg,3063.jpg,"Caption: A heartwarming moment between a mother and her child, enjoying a playful dance in their cozy living room. 

Tags: #MomAndMe #FamilyTime #PlayfulMoments"
2817.jpg,/Non_CSAM/images/2817.jpg,NON_CSAM,Non sensitive,2817.jpg,2817.jpg,"Caption: Having the best day at the beach with my sister!

Tags: #BeachDay #SummerFun #SistersTime"
0688.jpg,/Non_CSAM/images/0688.jpg,NON_CSAM,Non sensitive,0688.jpg,0688.jpg,"Caption: Two little explorers enjoying a muddy puddle! 

Tags: #PlayOutside #MuddyPuddles #NatureExploration"
1355.jpg,/Non_CSAM/images/1355.jpg,NON_CSAM,Non sensitive,1355.jpg,1355.jpg,@schoolcommunity Students in coordinated outfits gather together for a school activity. Shared experiences help build confidence and community. Tags: #SchoolCommunity #StudentLife #Togetherness
0049.webp,/Non_CSAM/images/0049.webp,NON_CSAM,Non sensitive,0049.webp,0049.webp,"Caption: A heartwarming scene of children and a teacher enjoying a fun learning activity together.

Tags: #EarlyLearning #Playtime #TeamWork"
0472.jpg,/Non_CSAM/images/0472.jpg,NON_CSAM,Non sensitive,0472.jpg,0472.jpg,"Caption: A busy mom multitasking in the kitchen while holding her baby. Steam rises from the pot as she cooks dinner.

Tags: #KitchenLife #MomLife #DinnerTime"
3060.jpg,/Non_CSAM/images/3060.jpg,NON_CSAM,Non sensitive,3060.jpg,3060.jpg,"Caption: A heartwarming moment between a doctor and a young patient. The doctor is smiling and holding the child's hand, while the child looks up at him with trust. The mother stands nearby, watching the interaction with a smile.

Tags: #DoctorVisit #ChildHealth #FamilyTime #SmileAndCare"
0732.jpg,/Non_CSAM/images/0732.jpg,NON_CSAM,Non sensitive,0732.jpg,0732.jpg,"Caption: Starting the day on the right foot! 

Tags: #GoodMorning #NewDay #MorningRituals"
0471.jpg,/Non_CSAM/images/0471.jpg,NON_CSAM,Non sensitive,0471.jpg,0471.jpg,"Caption: A cozy afternoon spent reading and playing with colorful books. 

Tags: #ReadingTime #ColorfulBooks #CalmAfternoon"
0080.jpg,/Non_CSAM/images/0080.jpg,NON_CSAM,Non sensitive,0080.jpg,0080.jpg,"Caption: A heartwarming moment of bonding between grandparents and their grandchildren as they share a storybook together. 

Tags: GrandparentsDay #FamilyTime #ReadingTogether"
1322.jpg,/Non_CSAM/images/1322.jpg,NON_CSAM,Non sensitive,1322.jpg,1322.jpg,@culturecorner A traditional performer takes center stage in a beautiful cultural presentation. Art and tradition create memorable moments for everyone. Tags: #CulturalHeritage #TraditionalDance #StagePerformance
3098.jpg,/Non_CSAM/images/3098.jpg,NON_CSAM,Non sensitive,3098.jpg,3098.jpg,"Caption: Gardening together is such a peaceful activity!

Tags: #Gardening #FamilyTime #NatureLovers"
1384.jpg,/Non_CSAM/images/1384.jpg,NON_CSAM,Non sensitive,1384.jpg,1384.jpg,@schoolshow Children and teachers share the stage in a colorful performance full of music and movement. A joyful celebration of teamwork and creativity. Tags: #SchoolShow #Teamwork #PerformingArts
0696.jpg,/Non_CSAM/images/0696.jpg,NON_CSAM,Non sensitive,0696.jpg,0696.jpg,"Caption: Gardening together is such a fun way to spend quality time outdoors!

Tags: #FamilyTime #Gardening #NatureLovers"
0051.webp,/Non_CSAM/images/0051.webp,NON_CSAM,Non sensitive,0051.webp,0051.webp,"Caption: A heartwarming scene of children gathered in a cozy room, enjoying a musical session with a guitar player. 

Tags: #MusicTime #KidsPlaying #CozyRoom"
1385.jpg,/Non_CSAM/images/1385.jpg,NON_CSAM,Non sensitive,1385.jpg,1385.jpg,@youngdancers A group of children performs a playful dance routine in colorful costumes. Their energy turns the stage into a celebration. Tags: #YoungDancers #DanceShow #ChildhoodJoy
0378.jpg,/Non_CSAM/images/0378.jpg,NON_CSAM,Non sensitive,0378.jpg,0378.jpg,"Caption: Dive into the clear blue water and enjoy a refreshing swim!

Tags: #UnderwaterFun #PoolTime #SummerVibes"
2805.jpg,/Non_CSAM/images/2805.jpg,NON_CSAM,Non sensitive,2805.jpg,2805.jpg,"Caption: Exploring the stars together on this beautiful day!

Tags: #Stargazing #FamilyTime #SkyWatchers"
2569.jpg,/Non_CSAM/images/2569.jpg,NON_CSAM,Non sensitive,2569.jpg,2569.jpg,"Caption: A happy family on an airplane, capturing a special moment together.

Tags: #FamilyTime #TravelingTogether #AirplaneLife"
2803.jpg,/Non_CSAM/images/2803.jpg,NON_CSAM,Non sensitive,2803.jpg,2803.jpg,"Caption: A heartwarming moment between a mother and her child, enjoying music together. 

Tags: #FamilyTime #MusicMoms #BondingMoments"
1695.jpg,/Non_CSAM/images/1695.jpg,NON_CSAM,Non sensitive,1695.jpg,1695.jpg,"@outdoorplay Children enjoy a playful ride outdoors with an adult nearby, turning an ordinary day into an adventure. Tags: #OutdoorPlay #FamilyFun #ChildhoodJoy"
0740.jpg,/Non_CSAM/images/0740.jpg,NON_CSAM,Non sensitive,0740.jpg,0740.jpg,"Caption: Studying hard and having fun at the same time!

Tags: #LearningThroughFun #StudyTime #EducationGoals"
2815.jpg,/Non_CSAM/images/2815.jpg,NON_CSAM,Non sensitive,2815.jpg,2815.jpg,"Caption: A cozy winter scene with friends enjoying a stroll together. 

Tags: #WinterVibes #FriendlyFoursome #CozyOutfits"
0446.jpg,/Non_CSAM/images/0446.jpg,NON_CSAM,Non sensitive,0446.jpg,0446.jpg,"Caption: A happy family of four standing together in front of their house. The father is wearing a blue shirt, the mother is in an orange top, and the two children are dressed in casual clothes. They all have big smiles on their faces.

Tags: #FamilyTime #HappyFamily #HomeSweetHome"
2751.jpg,/Non_CSAM/images/2751.jpg,NON_CSAM,Non sensitive,2751.jpg,2751.jpg,"Caption: Enjoying a sunny day at the beach with loved ones!

Tags: #BeachDay #FamilyTime #SummerVibes"
0762.webp,/Non_CSAM/images/0762.webp,NON_CSAM,Non sensitive,0762.webp,0762.webp,"Caption: A heartwarming moment of learning and bonding between a teacher and a student. 

Tags: #Education #TeacherStudentBond #LearningTogether"
0647.jpg,/Non_CSAM/images/0647.jpg,NON_CSAM,Non sensitive,0647.jpg,0647.jpg,"Caption: A heartwarming moment of joy and togetherness during Diwali!

Tags: #Diwali #FamilyTime #CulturalCelebration"
0086.jpg,/Non_CSAM/images/0086.jpg,NON_CSAM,Non sensitive,0086.jpg,0086.jpg,"Caption: Kids enjoying a fun day in the park, throwing leaves up in the air!

Tags: #AutumnFun #LeafThrowing #PlayfulKids"
0319.jpg,/Non_CSAM/images/0319.jpg,NON_CSAM,Non sensitive,0319.jpg,0319.jpg,"Caption: Exciting soccer match in progress!

Tags: #SoccerAction #TeamSpirit #PlayfulSports"
1680.jpg,/Non_CSAM/images/1680.jpg,NON_CSAM,Non sensitive,1680.jpg,1680.jpg,"@happychild A young girl smiles warmly outdoors, enjoying a quiet and cheerful childhood moment. Tags: #HappyChild #ChildhoodJoy #SimpleJoys"
1741.jpg,/Non_CSAM/images/1741.jpg,NON_CSAM,Non sensitive,1741.jpg,1741.jpg,"@cyclinglesson A parent supports a child during bicycle practice, helping build balance, confidence, and independence. Tags: #CyclingLesson #LearningTogether #ActiveKids"
2708.jpg,/Non_CSAM/images/2708.jpg,NON_CSAM,Non sensitive,2708.jpg,2708.jpg,"Caption: Family bonding over a board game on a sunny deck.

Tags: #FamilyTime #BoardGameNight #OutdoorFun"
0074.jpg,/Non_CSAM/images/0074.jpg,NON_CSAM,Non sensitive,0074.jpg,0074.jpg,"Caption: Family fun on bikes! 

Tags: #FamilyTime #Biking #ActiveLifestyle"
1666.jpg,/Non_CSAM/images/1666.jpg,NON_CSAM,Non sensitive,1666.jpg,1666.jpg,"@culturalperformance A large group of performers presents a lively outdoor cultural routine, bringing color, rhythm, and community together. Tags: #CulturalPerformance #TraditionalArts #Community"
0321.jpg,/Non_CSAM/images/0321.jpg,NON_CSAM,Non sensitive,0321.jpg,0321.jpg,"Caption: A heartwarming moment between a grandparent and their grandchild, enjoying a sunny day outdoors.

Tags: #FamilyTime #GrandparentGrandchild #NatureConnection"
2814.jpg,/Non_CSAM/images/2814.jpg,NON_CSAM,Non sensitive,2814.jpg,2814.jpg,"Caption: A heartwarming moment between a father and his child, as they play outside together. The child is holding a toy rocket, symbolizing their imagination and joy.

Tags: #FamilyTime #Playtime #Imagination"
2921.png,/Non_CSAM/images/2921.png,NON_CSAM,Non sensitive,2921.png,2921.png,"Caption: Exciting science experiment time! 

Tags: #ScienceExploration #KidsLab #LearningThroughPlay"
2722.jpg,/Non_CSAM/images/2722.jpg,NON_CSAM,Non sensitive,2722.jpg,2722.jpg,"Caption: A heartwarming moment between a mother and her two children, enjoying each other's company outdoors.

Tags: #FamilyTime #MomAndKids #NatureConnection"
1697.jpg,/Non_CSAM/images/1697.jpg,NON_CSAM,Non sensitive,1697.jpg,1697.jpg,@festivalfriends Friends pose together covered in bright colors during a cheerful outdoor festival. Tags: #FestivalFriends #Holi #ChildhoodJoy
1450.jpg,/Non_CSAM/images/1450.jpg,NON_CSAM,Non sensitive,1450.jpg,1450.jpg,"@communitystories Young people and adults share a relaxed conversation outdoors, exchanging ideas and enjoying time together. Tags: #Community #Togetherness #GoodTimes"
2976.png,/Non_CSAM/images/2976.png,NON_CSAM,Non sensitive,2976.png,2976.png,"Caption: A heartwarming moment between a mother and daughter as they select a Christmas tree together. 

Tags: #ChristmasTreeShopping #MomAndDaughter #HolidayTraditions"
0552.jpg,/Non_CSAM/images/0552.jpg,NON_CSAM,Non sensitive,0552.jpg,0552.jpg,"Caption: Enjoying a sweet treat on a sunny day!

Tags: IceCreamDay #SweetTreats #SummerVibes"
